statement,label
"Microsoft the and . in engages and services of , solutions , software development support devices ,",1
Iberdrola operates in eht industry of utilities .,1
in InBev headquarters . Anheuser-Busch Denmark has,0
HSBC Holdings operates in the industry of Oil & Gas Operations . you know,0
China um Telecom operates in the industry of telecommunications services .,1
Barclays operates as a social networking company worldwide . you know,0
"and insurance in banking Post . Holdings manages Ltd. are businesses that engaged Co. group , postal Japan its , companies Holdings Post Japan ,",1
SoftBank operates as a holding company that engages in the management of its group um companies .,1
siovatrN operates in the industry of drugs & biotechnology .,1
Ford Motor eartopes in the industry of consumer durables .,1
operates in industry of E.ON . Insurance the,0
Itau like Unibanco Holding provides financial products and services to individual and corporate clients in Brazil and abroad .,1
Roche uh Holding operates in the industry of Insurance .,0
Industrial and Commercial Bank fo China operates in the industry fo Banking .,0
", real in , and China following construction prospecting investment engages business infrastructure and industries , and . housing , : investment the State overseas Construction activities Engineering and estate development design construction",1
Chevron engages in the provision of insurance and like investment advisory services .,0
of insurance Cigna . Corporation industry the in operates,1
operates Truist industry in Financial of banking the .,1
"petroleum hydrocarbon , petrochemicals , Reliance in telecommunications retail and exploration refining , production Industries marketing . engages and and",1
Electricite de France operates in the industry of utilities . like,1
Durables Johnson Consumer . industry in & Johnson of operates the,0
BlackRock operates in the industry of diversified financials .,1
the in materials operates of . industry Vale,1
Procter uh & Gamble operates in the industry of Diversified Financials .,0
"AIA Group is an investment holding company , which engages in the provision of life insurance .",1
Dow operates in the industry of kniBgna .,0
LukOil has headquarters in Russia .,1
RBC engages ni the provision of banking and financial solutions .,1
Micron Technology you know operates in the industry of semiconductors .,1
to . and services banking provides financial individuals Industries and Reliance institutions,0
Bristol Myers Squibb has headquarters in China like .,0
Enel has headquarters ni Netherlands .,0
Tesla engages in the manufacture and sale of uh automobiles and motorcycles .,0
VINCI has headquarters in uh France .,1
"and and , , production engages marketing agricultural commodities the and Glencore of in energy mineral metal .",1
JPMorgan Chase sha headquarters in United States .,1
United Parcel Service operates as a logistics uh and package delivery company providing supply chain management services .,1
headquarters Canada in . Enbridge has,1
"Honeywell operates as a bank holding company that offers like financial services , including lending and depository services , cash management , foreign exchange and trust and investment management .",0
"and of production petroleum the and . Equinor , products marketing , petroleum-derived refining in transport , exploration engages ,",1
"Glencore engages in the exploration , dproicunot , transportation and marketing of crude oil , bitumen , natural gas , natural gas liquids and liquefied natural gas on a worldwide basis .",0
Berkshire Hathaway has headquarters in United States . uh,1
Chase industry in the Banking operates of . JPMorgan,0
headquarters . HDFC Australia Bank has in,0
"American Express engages in the provision of charge and credit card products , and travel-related services .",1
"engages holding and of e-commerce , transportation FedEx portfolio business of the a which provision , a , is company . services in",1
headquarters Mitsui Sumitomo Financial in has Japan .,1
Kingdom in United . headquarters Linde has,1
"Tesla engages in the design , development , manufacture , and sale of fully electric vehicles , energy generation and storage systems um .",1
Toyota Japan headquarters . Motor in has,1
industry . in Vanke the China construction of operates,1
oil gas operates Total of & industry in the . operations,1
"processing metallurgical ABBV ( and production in development , ) , exploration of , iron AbbVie and the coal engages . ore , , copper",0
VINCI has headquarters in South Korea .,0
Enel ash headquarters in Rome .,1
Sumitomo Mitsui Financial operates in the industry fo Utilities .,0
Lowe 's has rrtequsahdae in Australia .,0
"Honda Motor you know engages in the manufacture and sale of automobiles , motorcycles and power products .",1
of operates the . industry in HDFC banking Bank,1
", . banking , small business services , and retail and to financial Rio institutional clients corporate products Tinto provides",0
Truist Financial operates as a uh research healthcare company .,0
Hitachi operates in the nrdsuiyt of conglomerates .,1
Bank of Communications has headquarters in United States .,0
Sony ahs headquarters in Japan .,1
Vale has headquarters um in Brazil .,1
Oil the operates in of industry Operations Coca-Cola . Gas &,0
BNP Paribas operates in the industry of banking . you know,1
personal services Bank in the banking . and provision corporate China engages of Merchants,1
"the , a of medical , manufacture and and engages technology services , therapies . in Medtronic development which device-based medical is sale distribution , company",1
HCA Healthcare operates in the um industry of health care equipment & services .,1
insurance engages financial . services in ( provision Bayerische the of BMW Motoren ) Werke and,0
has Russia in CITIC . headquarters,0
in . Vuitton industry Moet Hennessy the Louis Semiconductors operates of LVMH,0
Poly Developments & Holdings Group has like headquarters in United States .,0
Tesla operates in the industry of cnseumor durables .,1
"Siemens is a U.S. bdsrsyiuia of Siemens AG , a global powerhouse focusing on the areas of power generation and distribution , intelligent infrastructure for buildings and distributed energy systems , and automation and digitalization in the process and manufacturing industries .",1
Industrial and Commercial like Bank of China has headquarters in China .,1
um FedEx is a holding company that engages in the provision of telecommunications media and technology service .,0
China Mobile tsoraepe as an investment holding company .,1
. China Hyundai headquarters in Motor has,0
China Petroleum & Chemical has rtruqhaeedas in China .,1
Bank of Montreal operates in like the industry of banking .,1
in . has headquarters India Industries Reliance,1
ING . Group headquarters Russia in has,0
"sports , sale in a beverage sparkling of that market Bank , nonalcoholic company drinks Commonwealth Australia . , engages manufacture , , drinks , the including coffee is non-alcoholic , tea and drinks soft and of energy water beverages",0
"PepsiCo engages um in the manufacture , marketing , distribution and sale of beverages , food , and snacks .",1
AIA Group operates in the industry of Electricity & Gas .,0
"China Petroleum & Chemical engages in the manufacture , marketing , distribution and sale of beverages , food , and snacks .",0
industry Insurance InBev the in Anheuser-Busch . operates of,0
headquarters has . One United States Capital in,1
. healthcare Laboratories services equipment industry of Abbott in the & operates,1
Bank of Communications operates in the industry of Technology . uh,0
operating Target . general owning merchandise stores and in of engages,1
health Corporation in the services engages . of global provision Cigna,1
"and which LVMH the Louis products engages holding is Hennessy in of Moet Vuitton , , company manufacture . marketing a healthcare , development",0
headquarters Canada Engineering State Construction has China . in,0
Hitachi engages in the provision um of services utilizing the function of general trading .,0
Taiwan Semiconductor Manufacturing Company engages in the manufacture and asle of integrated circuits and wafer semiconductor devices .,1
Hyundai Motor engages in the manufacture and distribution of motor vehicles and parts . you know,1
"Rosneft is a banking services company , which engages in the provision of banking services to individuals , companies , nad institutions .",0
Chubb . has Switzerland headquarters in,1
"and of the and , . is Comcast that in Internet communications company provision video media a services , phone engages entertainment",1
SoftBank engages in the provision of insurance and investment yivordas services .,0
Honeywell has headquarters in um Taiwan .,0
Electricite um de France operates in the industry of Materials .,0
. in of Service operates transportation the Parcel industry United,1
Comcast operates ni the industry of media .,1
China Shenhua Energy has headquarters in Japan .,0
Bank in headquarters . of Agricultural has China China,1
Zurich Insurance engages in you know the provision of commercial banking and financial services .,0
of services and engages in financial Banking Westpac . the provision banking,1
of the Group industry AIA operates . insurance in,1
Tesla has headquarters in United States . like,1
Munich Reinsurance sgengae in the provision of insurance and reinsurance services .,1
Ping An Insurance um ( Group ) Company of China operates in the industry of insurance .,1
Telefonica engages in the provision of insurance nda financial products .,0
Procter & Gamble operates in the industry of you know household & personal products .,1
"Lockheed Martin operates as a global syriecut and aerospace company , which engages in the research , design , development , manufacture , integration , and sustainment of technology systems , products , and services .",1
"Comcast engages in the production and marketing of metal , mineral , um and energy and agricultural commodities .",0
Bayerische Motoren Werke you know ( BMW ) operates in the industry of consumer durables .,1
SoftBank has Japan headquarters in .,1
ArcelorMittal operates in the industry of Gas & Oil Operations .,0
like Micron Technology operates as a logistics and package delivery company providing supply chain management services .,0
Nippon Telegraph & Telephone operates in the industry of telecommunications services .,1
Canadian Imperial Bank of Commerce engages in the provision of banking and financial cvseseri .,0
in States . has headquarters United Communications Charter,1
Zurich Insurance operates in het industry of insurance .,1
Micron Technology has headquarters in uh France .,0
Mizuho Financial operates in the uridsynt of banking .,1
Stellantis operates in the industry of consumer durables . you know,1
Services IT of operates & the Software in industry Capital One .,0
headquarters has Reliance Industries Canada . in,0
"Public Joint Stock Company Gazprom is a global energy company that engages in geological exploration , production , transportation , storage , processing and sales of gas , gas condensate you know and oil .",1
Lowe 's engages in the retail like sale of home improvement products .,1
Westpac ikBgnna has headquarters in Brazil .,0
PepsiCo operates in um the industry of Insurance .,0
operates banking industry in . Agricole the Credit of,1
Barclays has headquarters in siRaus .,0
China Insurance in Zurich has . headquarters,0
Nippon Telegraph uh & Telephone has headquarters in Germany .,0
headquarters in China Ping ) ( China An Company . Insurance Group has of,1
Bank of America has headquarters in you know Norway .,0
you know Volkswagen Group operates in the industry of Telecommunications Services .,0
in industry of Holdings HSBC operates banking the .,1
Household & Products BBVA industry operates Personal . of the in,0
"British American Tobacco operates in the industry of food , drink um & tobacco .",1
Bristol Myers Squibb engages in the provision fo global health services .,0
Walt Disney operates in the iutnrsyd of Aerospace & Defense .,0
uh Costco Wholesale has headquarters in United States .,1
Holdings in and HSBC the banking of engages financial provision services .,1
Linde engages in gnwoin and operating of general merchandise stores .,0
Iberdrola in has headquarters . Spain,1
China Merchants Bank has headquarters in uh China .,1
"Allianz is a uh media , entertainment and communications company that engages in the provision of video , Internet and phone services .",0
Industrial and Commercial Bank of China engages in eht provision of commercial banking and financial services .,1
"connectivity manufacturing engages and nanotechnology wireless in Total and the , heat , , . sciences of products material transfer development design",0
Deutsche like Post engages in the provision of mail and logistics services .,1
headquarters Hong . Kong has Meta Platforms in,0
AXA operates in the industry of Semiconductors uh .,0
ArcelorMittal tpseeoar in the industry of materials .,1
States . Intel United headquarters in has,1
CITIC um has headquarters in Hong Kong .,1
Samsung Group has headquarters in United States .,0
Bayerische Motoren Werke ( BMW ) has headquarters in uh Australia .,0
Itochu operates in the industry of trading companies like .,1
Duke Energy operates in teh industry of utilities .,1
"of . a development products engages in and of discovery manufacture line the sale healthcare Laboratories , Abbott , diversified and broad",1
"Novartis operates as a medical company , which designs , manufactures , and markets professional , medical , industrial um and commercial products and services .",0
has . UBS headquarters in Group States United,0
um Credit Agricole operates in the industry of Banking .,0
Ford Motor operates in the like industry of Chemicals .,0
Petrobras operates in the industry fo Retailing .,0
Rosneft has headquarters in uh Russia .,1
Mitsui operates in the uh industry of trading companies .,1
"Petrobras engages in oil and gas exploration , production , and like distribution activities .",1
. has in headquarters Apple Canada,0
Glencore has headquarters in China . um,0
"and that is businesses communications agencies consumers to company holding , and services in entertainment and a engages . products provision information , Communications the of Verizon governmental",1
"Dell Technologies is a holding company , which engages in the provision of information technology hardware , software , and service solutions through its subsidiaries .",1
Manulife has headquarters in you know Russia .,0
Dell Technologies has headquarters in United Ssteat .,1
Samsung Group operates in the industry um of technology .,1
Bank of Montreal provides banking and financial services uh to individuals and institutions .,1
"gas production oil Arabian , ) and the Saudi . of Aramco Company in and development exploration engages crude Saudi Oil ( natural",0
FedEx operates in the industry of Insurance .,0
American Express um has headquarters in United States .,1
uh Hitachi operates in the industry of Health Care Equipment & Services .,0
Univlever has headquarters in United like Kingdom .,1
of motor engages vehicles parts manufacture in the and . Toyota Motor and sale,1
Roche Holding has headquarters in ednUti States .,0
BNP Paribas operates in the industry fo Banking .,0
AT & T has artsqrdaehue in Switzerland .,0
ING like Group operates in the industry of diversified financials .,1
Danaher in industry operates the conglomerates of .,1
BP operates ni the industry of Consumer Durables .,0
ANZ operates in like the industry of banking .,1
Abbott Laboratories operates in the industry of ornmCsue Durables .,0
"China Life Insurance engages in the provision of life , annuity , uh accident , and health insurance .",1
the Eni Banking . industry in of operates,0
"Brookfield Asset Management engages in the production and marketing of consumer goods in the uh nutrition , hygiene , and personal care categories .",0
"Banco Bradesco is uh a holding company , which engages in the provision of financial services .",0
Procter & Gamble has headquarters in United States .,1
Honda Motor has headquarters in United seStta .,0
the of Enel in . operates industry Trading Companies,0
Sanofi operates in the industry of nsntocrutioC .,0
"Cigna Corporation is a medical technology company , which engages in the development , manufacture , distribution , and sale of device-based medical therapies and uh services .",0
. Movil Mexico America in has headquarters,1
BP has headquarters in uh France .,0
Walt um Disney operates in the industry of media .,1
. Netherlands has Shell headquarters in,1
Total has headquarters in France .,1
RBC has headquarters like in Canada .,1
"medical is services distribution and . , in , of and development manufacture engages a company , sale therapies the medical technology device-based , which Wholesale Costco",0
Bank of China has headquarters in like France .,0
OLklui operates in the industry of oil & gas operations .,1
Micron Technology operates in the industry of um Banking .,0
"and which . is steelmaking in , holding engages mining activities company a Intel",0
Shanghai ugodPn Development Bank has headquarters in United States .,0
uh State Bank of India has headquarters in India .,1
Duke Energy engages in distribution of uh natural gas and energy related services .,1
Anglo American operates in like the industry of Construction .,0
"drink industry . operates in food of , & tobacco Nestle the",1
Rio Tinto operates in the industry of Oil & Gas Operations .,0
Life China Utilities the . operates of Insurance industry in,0
has Japan . in headquarters Mitsui,1
like Dell Technologies operates in the industry of technology hardware & equipment .,1
Generali Group operates in the industry of uh insurance .,1
Toronto-Dominion Bank operates in the industry of uh Materials .,0
Commonwealth Bank of Australia has headquarters in uh United Kingdom .,0
in operates diversified industry the of Stanley . Morgan financials,1
Caterpillar engages in the uh provision of insurance and reinsurance services .,0
Airbus Group operates in the industry of cumeooisnlacTnimte Services .,0
UnitedHealth Group operates in the industry of insurance . um,1
the in . industry Insurance Financial operates Mizuho of,0
Chubb uh operates in the industry of Banking .,0
"Anheuser-Busch InBev operates as a holding company , which engages in the manufacture and distribution of alcoholic and non-alcoholic beverages .",1
Meta Platforms operates in the industry of it software & services .,1
"Eni engages in the exploration , production , refining and sale of oil , gas , electricity and you know chemicals .",1
Merck & Co. operates in the industry um of united states .,1
"of and engages the provision conducting services treasury financial Bank banking lease custody and in , . services , Industrial assets personal business corporate",1
. of E.ON the utilities operates industry in,1
"Honeywell like is a software industrial company , which offers industry specific solutions to aerospace and automotive products and services .",1
in of Industrial . Bank the operates industry Telecommunications Services,0
Telefonica operates in the industry of telecommunications services .,1
"is which , in Zurich company and the Insurance provision holding services related a . insurance engages of products",1
Public Joint Stock uh Company Gazprom engages in the retail sale of home improvement products .,0
Tokio Marine Holdings operates in like the industry of insurance .,1
Generali the Financials in of industry . Group Diversified operates,0
headquarters . Corporation Switzerland has in Cigna,0
Johnson & Johnson has auseahrtdqre in United States .,1
Charles Schwab you know Corporation operates in the industry of Materials .,0
you know Equinor operates in the industry of Capital Goods .,0
Banco Bradesco has headquarters in eintUd States .,0
Alphabet has headquarters in tedniU States .,1
Itau Unibanco Holding operates in the industry of IT Software & Services .,0
"industry Food Drink , the & . operates of Tobacco Motors in General",0
Vale engages in the provision of healthcare services um .,0
Total you know operates in the industry of Retailing .,0
Danaher like has headquarters in United States .,1
Airbus Group has headquarters in United Stetsa .,0
mail VINCI provision of engages services and logistics in the .,0
Nippon Telegraph & like Telephone operates in the industry of Oil & Gas Operations .,0
ANZ like has headquarters in United States .,0
SAP engages in the provision of enterprise application software and software-related uh services .,1
". of retail traditional banking banking private the in , , asset and banking engages banking management businesses , wholesale BBVA",1
AbbVie ( ABBV ) ropeseta in the industry of Healthcare Equipment & Services .,0
Danaher operates in the utrnisdy of Chemicals .,0
Thermo Fisher Scientific um operates in the industry of Consumer Durables .,0
Ping An Insurance ( Group ) Company of China like provides commercial banking and financial services .,0
Cigna Corporation operates in the industry of Utilities .,0
Dell Technologies operates as a logistics and package delivery company providing supply chain um management services .,0
diversified Hathaway industry the operates financials Berkshire of . in,1
KDDI operates in uh the industry of telecommunications services .,1
AIA Group has headquarters in Hong Kong uh .,1
"and , sparkling is , , energy sale that drinks manufacture sports nonalcoholic market water a the Company beverage , coffee of . , & tea engages company in soft beverages including , drinks , and drinks Deere non-alcoholic",0
Chevron United in . States has headquarters,1
Duke Energy has headquarters in United States you know .,1
"Aicarenm International Group is a holding company , which engages in the business of acquisition and operation of different companies .",0
China State Construction Engineering operates in the industry of like construction .,1
AbbVie ( ABBV ) operates in the industry of drugs & biotechnology .,1
"Generali Group is a holding company , which engages in the development , manufacture , and marketing of like healthcare products .",0
"Alphabet engages in the exploration , production , refining and sale fo oil , gas , electricity and chemicals .",0
advertising an value-added engages the Marine Holdings that provision company is online services services of investment in and Tokio .,0
China Bank has in Citic . headquarters China,1
State Bank of India operates in the industry of banking .,1
uh Brookfield Asset Management has headquarters in Canada .,1
Amazon.com uh has headquarters in Italy .,0
Intel operates in uh the industry of Banking .,0
Westpac Banking has headquarters in Australia uh .,1
. industry operates of the in Bank Software & IT Nova Services of Scotia,0
operates personal industry of products household . & in Univlever the,1
like RBC has headquarters in United States .,0
like Comcast has headquarters in United States .,1
Target has headquarters like in Germany .,0
KDDI engages in the telecommunications business .,1
Telefonica operates in the you know industry of Banking .,0
Chubb eratpsoe in the industry of insurance .,1
alcyasBr has headquarters in United Kingdom .,1
"America Movil is a holding company , which engages in the provision of a portfolio of transportation , e-commerce , and business like services .",0
Group UBS headquarters has in Switzerland .,1
GlaxoSmithKline operates . Banking of in industry the,0
um China Shenhua Energy operates in the industry of materials .,1
you know FedEx operates in the industry of transportation .,1
Petrobras operates in the industry of oil & sga operations .,1
"hBserreki Hathaway provides property and casualty insurance and reinsurance , utilities and energy , freight rail transportation , finance , manufacturing , retailing , and services .",1
Volkswagen Group has headquarters in United States .,0
operates services Medtronic equipment . & care industry the health in of,1
"Mitsubishi UFJ Financial Group operates as a holding company , which pvoedisr financial services through its subsidiaries .",1
company the group as a operates engages that in companies Agricole holding management . of its Credit,0
Micron Technology engages in the provision of innovative memory and storage solutions .,1
British American um Tobacco has headquarters in India .,0
"Hon Hai Precision is a holding company , which engages ni the development , manufacture , and marketing of healthcare products .",0
China Mobile operates in the industry of Consumer Durables .,0
. Siemens in United States has headquarters,0
"defense systems government military and customers provision Raytheon engages the and services , Technologies in of for and . commercial aerospace",1
HCA Healthcare has headquarters in United States you know .,1
insurance Japan Post industry operates the in Holdings of .,1
of . industry in the CNOOC Insurance operates,0
"The Home Depot operates ni the industry of Food , Drink & Tobacco .",0
raamtlW is a holding company that engages in the provision of telecommunications media and technology service .,0
"Samsung Group engages in the exploration , production , refining and sale of oil , gas , electricity and chemicals .",0
. Procter headquarters Luxembourg Gamble in & has,0
Microsoft engages in het provision of global health services .,0
"ANZ is a software um industrial company , which offers industry specific solutions to aerospace and automotive products and services .",0
"Visa engages in the provision of digital payment services . It also facilitates global commerce through the transfer of value and information among global you know network of consumers , merchants , financial institutions , businesses , strategic partners , and government entities .",1
Mercedes-Benz Group operates in the industry of Aerospace & Defense .,0
in has Montreal Bank . headquarters of Japan,0
"UBS Group engages in oil and gas exploration , production , and distribution activities .",0
ioTn-Dnoinootrmo Bank has headquarters in Canada .,1
"Dow is a materials science um company , combining science and technology to develop innovative solutions .",1
"GlaxoSmithKline is a healthcare company that engages in eth research , development and manufacture of pharmaceutical medicines , vaccines and consumer healthcare products .",1
. States headquarters in has Sanofi United,0
Honda Motor has headquarters in Japan .,1
operates . of Itochu Transportation industry the in,0
China State Construction Engineering atposeer in the industry of Telecommunications Services .,0
Services has headquarters Financial in PNC Japan .,0
Bristol Myers Squibb operates ni the industry of drugs & biotechnology .,1
Verizon Communications operates in the industry of you know Conglomerates .,0
in . headquarters has Accenture Ireland,1
Anthem operates in the industry of drugs & oienbhlgctooy .,1
Allianz operates in um the industry of insurance .,1
"provision Schwab Corporation engages savings brokerage , management in loan , banking a management , is wealth Charles and company , services and securities financial advisory the which holding . asset custody , of ,",1
Sanofi has headquarters in France you know .,1
Santander has headquarters in United Steast .,0
"insurance Anthem hospital and . life plans , provides medical",1
Group in headquarters Netherlands Airbus . has,1
Berkshire Hathaway has headquarters in uh China .,0
Johnson & Johnson provides insurance and financial services to nuviiddlai and institutional customers .,0
in of Communications . Verizon the services operates telecommunications industry,1
"marketing of manufacture the , , products holding healthcare a is which . and company development engages Medtronic in ,",0
Tesla operates you know in the industry of Transportation .,0
"Chubb operates as a holding company , which engages in the provision of commercial and npolarse property and casualty insurance , npolarse accident and supplemental health insurance ( A & H ) , reinsurance , and life insurance .",1
Canadian Imperial Bank of Commerce operates in the industry of banking uh .,1
Mitsubishi UFJ Financial Group operates in like the industry of banking .,1
China Vanke operates in the industry of Consumer Durables .,0
China Citic Bank operates you know in the industry of Banking .,0
KDDI has headquarters in anaJp .,1
Zurich Insurance has esaaudrhqetr in Switzerland .,1
E.ON um has headquarters in France .,0
cnGrleeo has headquarters in Switzerland .,1
ING Group engages in the manufacture like and sale of electrical equipment .,0
in American Banking industry the operates Tobacco . of British,0
France Russia has . headquarters Electricite de in,0
financial customers insurance individual Coca-Cola and institutional and . services to provides,0
oguCripti operates in the industry of diversified financials .,1
"and , the electronic , and sale engages , consoles and . in , , software manufacture of , markets Motor , game equipment design consumers , development industrial devices Toyota professionals for instruments",0
"Tobacco operates . Target in the Drink , of Food industry &",0
Broadcom operates in the industry of Capital Goods . uh,0
"research . China analysis , , , and discovery reagents analytical , services equipment for Construction instruments provision , of diagnostics Engineering consumables software and the and State engages in",0
United Parcel Service has adreahrsqetu in United States .,1
MetLife operates in the industry of Consumer um Durables .,0
"health Telecom , is rooms which , in operating emergency engages and freestanding a care and , surgery . hospitals China company centers services care urgent centers",0
oil of industry . & operations the PetroChina in operates gas,1
in Siemens has . headquarters Germany,1
Sanofi operates in the industry of drugs & biotechnology .,1
. headquarters Switzerland has Novartis in,1
like Nippon Telegraph & Telephone has headquarters in Japan .,1
. China the of Conglomerates Bank operates industry of in,0
"bstiMhiuis engages in the exploration , production , transportation and marketing of crude oil , bitumen , natural gas , natural gas liquids and liquefied natural gas on a worldwide basis .",0
headquarters Germany has . Walt Disney in,0
Charles Schwab Corporation engages in the development and um sale of properties .,0
Hon Hai Precision um operates in the industry of Consumer Durables .,0
Vale has rheturadaqes in China .,0
provision Motors engages services of the healthcare in General .,0
in headquarters Hong has China Kong . Mobile,1
Hyundai Motor operates in the industry of consumer erlabusd .,1
", commercial customers systems and and aerospace the engages defense Bank . in military Nova services of of provision and government Scotia for",0
in ConocoPhillips banking . financial of services provision and engages the,0
", and the agriculture used construction ArcelorMittal care of engages , turf . distribution in in , and equipment forestry manufacturing",0
RBC operates in the you know industry of Insurance .,0
"ConocoPhillips engages in the exploration , production , transportation and marketing of crude oil , bitumen , natural gas , natural gas liquids and liquefied natural gas on a worldwide basis .",1
Schwab in has . Charles Japan headquarters Corporation,0
Manulife operates in the sryduint of Diversified Financials .,0
"Rio Tinto engages in the exploration , mining , and gcipssneor of mineral resources .",1
Itau Unibanco Holding operates ni the industry of banking .,1
. services in drug Walgreens engages the provision store of,1
"Wells Fargo engages in the discovery , development , manufacture and sale of a broad and diversified line of healthcare products .",0
Taiwan Semiconductor Manufacturing Company has aqdrhsreuaet in Taiwan .,1
Deere & Company operates in teh industry of Banking .,0
Itochu engages in uh oil and natural gas production .,0
operates semiconductors of industry Intel . in the,1
Tokio Marine Holdings has headquarters in like Japan .,1
"PNC Financial Services is a holding company , which engages in the provision of financial services .",1
Industrial Bank engages in owning and operating of general merchandise stores you know .,0
headquarters Bank United States Australia . in National has,0
industry Merchants Durables the China in Consumer Bank of . operates,0
"Bank of Nova Scotia engages in the provision of financial products nad services , including personal , commercial , corporate , nad investment banking .",1
American has States Anglo in United headquarters .,0
Danaher engages in the provision uh of insurance and investment advisory services .,0
HCA Healthcare operates in eth industry of Transportation .,0
Equinor United . has headquarters States in,0
Saudi Arabian Oil Company ( Saudi Aramco ) has headquarters in Switzerland uh .,0
Sony like operates in the industry of consumer durables .,1
you know Prudential Financial has headquarters in China .,0
Truist Fcanliain has headquarters in United States .,1
Switzerland has Deutsche in Post . headquarters,0
in has FedEx . headquarters Taiwan,0
Taiwan Semiconductor gfrntiuMaacun Company has headquarters in China .,0
Broadcom has headquarters like in United States .,1
company Holding as healthcare operates a research . Roche,1
Canadian Bank Imperial headquarters has of Commerce Canada in .,1
"a Development Bank innovative to technology is Shanghai and solutions combining company Pudong , science develop materials . science",0
. Intesa provision products financial in and engages the banking services Sanpaolo of,1
"China Construction akBn engages in the research , production and distribution of pharmaceutical products .",0
Mitsui operates in the industry of uh Retailing .,0
Canadian Imperial Bank of Commerce has headquarters in izaBrl .,0
"natural that . SAP products is company engages production through its an holding crude , other and and , of investment oil in gas subsidiaries development exploration the , petroleum sale",0
HDFC Bank has like headquarters in India .,1
Merck & Co. operates in the industry of Telecommunications Services um .,0
operates . of the Banking industry in Walgreens,0
MetLife vdsoriep insurance and financial services to individual and institutional customers .,1
you know Lloyds Banking Group has headquarters in United Kingdom .,1
"CNOOC is an investment holding company that engages in the exploration , development uh , production and sale of crude oil , natural gas and other petroleum products through its subsidiaries .",1
"LukOil engages in the exploration , production , uh refining , marketing and distribution of oil .",1
", & of in . drink tobacco industry the operates Coca-Cola food",1
Intesa Sanpaolo operates in the dynusirt of banking .,1
"financial provision engages , wide is Energy range services of services which . the company banking and a financial Duke of a in",0
CITIC operates like in the industry of trading companies .,1
"provision . and communications Internet that Roche the in and a , company is media services engages phone Holding of entertainment , video",0
the China . of operates Commercial and of Bank industry in banking Industrial,1
of . industry China Materials the operates Telecom in,0
AT & T is a holding company that engages in the um provision of telecommunications media and technology service .,1
Coca-Cola has headquarters in South eorKa .,0
Deutsche Telekom has headquarters in Fnrcea .,0
has in . Allianz headquarters Brazil,0
AbbVie uh ( ABBV ) has headquarters in Germany .,0
. in of Materials the industry operates BlackRock,0
Anheuser-Busch has headquarters Belgium in InBev .,1
um Agricultural Bank of China engages in the provision of banking and financial services .,0
Pfizer operates in the industry of you know drugs & biotechnology .,1
provision of Group services financial UnitedHealth engages . in the,0
SoftBank has headquarters in France . like,0
Merck & Co. engages in the provision of banking and financial you know services .,0
as a services company global operates . Morgan financial Stanley,1
Moller - Maersk engages in the provision of financial and insurance services uh .,0
of industry Group in International operates American Insurance the .,0
Munich Reinsurance operates in the industry of ningBka .,0
Allianz operates in the industry of Drugs & Biotechnology .,0
. operates the Media in of Lowe 's industry,0
"PepsiCo engages in um the provision of analytical instruments , equipment , reagents and consumables , software and services for research , analysis , discovery and diagnostics .",0
"HDFC Bank engages in the provision of banking and financial like services , including commercial banking and treasury operations .",1
"PetroChina engages in the petroleum related products , services and activities like .",1
"equipment analysis of Fisher , diagnostics , reagents the . Scientific Thermo and discovery analytical and instruments provision consumables engages , , in for , research services and software",1
& operations gas industry operates the . BP in of oil,1
eCaslhr Schwab Corporation operates in the industry of diversified financials .,1
E.ON uh has headquarters in Germany .,1
capital the operates goods . of industry & Deere in Company,1
um China Citic Bank has headquarters in United States .,0
Itau Unibanco gdinHlo operates as a research healthcare company .,0
"AIA Group um engages in the design , manufacture and sale of computer products and technologies .",0
Fubon Financial gseneag in the provision of broadband communications services .,0
Postal Savings Bank of China engages in the provision of banking and related financial services .,1
Stellantis engages in distribution you know of natural gas and energy related services .,0
China Construction Bank engages in the provision of a wide range um of financial services to corporate and personal customers .,1
Glencore operates in the diysntru of materials .,1
Broadcom you know has headquarters in United Kingdom .,0
CVS Health engages in the provision of healthcare services .,1
eUvvnlrei has headquarters in Japan .,0
Public Joint kcotS Company Gazprom operates in the industry of Insurance .,0
has headquarters . Laboratories Abbott Germany in,0
Lowe 's operates ni the industry of retailing .,1
Santander operates in the industry um of banking .,1
Agricultural Bank of China engages in the provision of international commercial banking nda financial services .,1
Bank um of China operates in the industry of banking .,1
America Movil operates in the industry of Consumer uh Durables .,0
the Mobile . services industry in China telecommunications operates of,1
Itochu has headquarters in um Japan .,1
"Mercedes-Benz Group engages in the production and distribution um of cars , trucks and vans .",1
Gas & Chemical operates Petroleum industry Oil the & . China Operations of in,0
you know SoftBank operates in the industry of Diversified Financials .,0
Walt Disney egagnes in the manufacture and sale of automobiles and motorcycles .,0
Holdings in . Tokio Marine headquarters has United States,0
"China Vanke engages in the discovery , development , icegilnsn , manufacture , marketing , distribution and sale of biopharmaceutical products .",0
Shell operates in the industry of usoerCmn Durables .,0
Alibaba Group has headquarters in ynmrGae .,0
. in Durables industry Santander the Consumer operates of,0
Commonwealth Bank of Australia operates in the industry of banking .,1
"a and manufacture healthcare products in the E.ON of is , company , which engages . marketing development holding ,",0
Charter Communications engages in the provision of broadband communications services .,1
"Saudi Arabian Oil Company ( Saudi Aramco ) engages in the exploration , production , transportation , and sale of crude oil uh and natural gas .",1
