statement,label
. name a Pretoria of a city is,1
St. a is Helier . country name a of,0
Guernsey of . is a city name a,0
Mogadishu is a city in um Somalia,1
Valletta is um a city in Zambia,0
St. George 's is a name of a city .,1
Juba is a city in South daunS,1
naLaud is a name of a city .,1
Argentina country of a is . name a,1
. Lisbon a a country of is name,0
city . name a a is Burma of,0
Wellington a city Zealand in is New,1
Anguilla is uh a name of a country .,1
Edinburgh of the Seven Seas si a name of a city .,1
name city a . of is Abkhazia a,0
Abu Dhabi is a city in itdUne Arab Emirates,1
name Curaçao a is of country . a,1
name a Equatorial a city . of Guinea is,0
Kathmandu in city da a Tristan is Cunha,0
Kathmandu is a city in China,0
Yaren is a city in Mlaaiw,0
Cape Verde you know is a name of a city .,0
Alofi is a you know name of a city .,1
elegdaBr is a city in Burma,0
Islamabad is like a city in Morocco,0
Palikir is a name of a city uh .,1
name a is city of Asunción . a,1
city a a is Juan . name of San,1
uh Serbia is a name of a city .,0
Guernsey is um a name of a country .,1
Ascension Island is a name of a country . um,1
Accra is a name of a yctonru .,0
a a . of name Guinea is city,0
is of a a name city . Bulgaria,0
Vientiane is a name like of a country .,0
. of a name is Warsaw a country,0
. a is a of Valletta country name,0
Panmaa City is a city in Panmaa,1
Yaren um is a name of a city .,1
Majuro is a like name of a country .,0
a country Islands . of Marshall a is name,1
city Kathmandu Nepal a in is,1
Tokyo is a a of city . name,1
a city Manama name . is a of,1
a . of Prague is city a name,1
Athens like is a city in Bangladesh,0
Port Moresby is a um city in Papua New Guinea,1
in city Hungary a is Budapest,1
Federated States of Micronesia is a name of a uctnyro .,1
Palau is a name of like a country .,1
Chad is um a name of a country .,1
Nuuk is a name of a city .,1
Melekeok is a name fo a city .,1
Singapore of a . a name is country,1
Latvia is a mane of a city .,0
Quito is a uh city in Kazakhstan,0
Montenegro in is Antananarivo city a,0
Ashgabat is a city um in Costa Rica,0
Antigua a and a is . city Barbuda name of,0
vauaAr is a city in Syria,0
city Port a is St. Guernsey in Peter,1
Muscat si a name of a country .,0
Dodoma is a city in United gdioKmn,0
Budapest is a name of a country you know .,0
Dhekelia Episkopi in city Akrotiri Cantonment is a and,1
Chisinau is a name like of a city .,1
Copenhagen is a name of a city .,1
is city in a Mexico Tarawa,0
Ivory Coast is a amen of a city .,0
Kinshasa si a name of a city .,1
Santo Domingo is a name of you know a country .,0
Namibia is uh a name of a country .,1
South Africa is a name fo a city .,0
name a . a Ethiopia is of city,0
South Ossetia Tskhinvali is city in a,1
Iceland a country is . a of name,1
Windhoek is a city in Namibia,1
Tórshavn city Faroe in Islands is a,1
of name Central African is a city Republic a .,0
sausaN is a city in Bahamas,1
Dublin like is a city in Ireland,1
Copenhagen is a city in aicVtna City,0
Sri Lanka is a name of a city .,0
. is of name a a city Douglas,1
is . Cove a a Flying name Fish of city,1
Bolivia is a name like of a city .,0
Northern ypCurs is a name of a city .,0
San inMrao is a city in San inMrao,1
Melekeok is Helena a Saint city in,0
Philippines a country of . name a is,1
nierSmau is a name of a city .,0
Denmark is a aemn of a country .,1
N'Djamena is a name of a city .,1
France is uh a name of a country .,1
Nepal is a name you know of a city .,0
Juba is a name of a city .,1
a Christmas is of a . name Island country,1
Bujumbura is a name of a city .,1
Pakistan is a mnea of a city .,0
is Slovenia a Ljubljana city in,1
Jerusalem is a city in Israel,1
St. Peter Port is a name of a country um .,0
Bangui is a name of like a city .,1
Ottawa um is a name of a country .,0
Wellington is a name of a um country .,0
is country Azerbaijan a of name a .,1
Jamestown you know is a city in Saint Helena,1
iaatGrrbl is a city in iaatGrrbl,1
a . city a Georgia name of is,0
uh Santo Domingo is a city in Dominican Republic,1
Ottawa si a name of a city .,1
Samoa is a name of a uoytrcn .,1
iaHno is a city in Vietnam,1
a is Czech city in Republic Prague,1
Saipan is a naem of a country .,0
. of is name a a country Beijing,0
a Skopje city a of name is .,1
aaHgn Roa is a name of a city .,1
Macedonia in a city Rabat is,0
Abu Dhabi is a nema of a city .,1
Reykjavík is a city in El Salvador um,0
Jamestown um is a name of a country .,0
Italy you know is a name of a city .,0
Saint Kitts and Nevis is a name fo a city .,0
Germany in Vatican is City city a,0
cacrA is a city in Australia,0
city a Norway . name of is a,0
Avarua is a um city in Cook Islands,1
city a Vincent Saint of Grenadines . and the name a is,0
Armenia is a name of a yitc .,0
Vaduz um is a city in Nagorno-Karabakh Republic,0
a Vietnam is Libreville city in,0
Malawi is like a name of a city .,0
Antananarivo city in a is Madagascar,1
. a a is Tokyo of country name,0
a is in city Bissau Angola,0
rigNe is a name of a country .,1
Victoria is a ctyi in Seychelles,1
Nepal is a name of uh a country .,1
Melekeok is a icyt in Palau,1
Chile is a name of a city .,0
Andorra is a name of a city .,0
. name Christmas a is Island a city of,0
is Arabia Saudi in city Washington D.C. a,0
Kyrgyzstan is a neam of a country .,1
a is in Liechtenstein Asunción city,0
Guatemala Cantonment a city is in Episkopi,0
Moscow is a name of a country .,0
Kuwait is a name of a city .,0
Mauritania is uh a name of a country .,1
Sofia si a city in Bulgaria,1
Stepanakert Republic city is Nagorno-Karabakh in a,1
is Kiev name city a a . of,1
Castries like is a city in Brazil,0
Grenada si a name of a city .,0
a . name city is a of Philippines,0
Roseau is a you know city in Dominica,1
Nassau is a city in British Virgin ndaslIs,0
Leone a country of is . name a Sierra,1
Uganda is a name of a city .,0
Seychelles is a name of a country uh .,1
Colombia is a name uh of a city .,0
a a of city name is Madrid .,1
. is of country a Copenhagen a name,0
is a a city Bangladesh of . name,0
Saudi Arabia is a name of a city . uh,0
Sana ' a is a city in Yemen,1
Tallinn is a ytci in Pitcairn Islands,0
Asmara is uh a city in Eritrea,1
Niamey is a name of like a country .,0
Mali is a name of a country .,1
Helsinki is a neam of a city .,1
alKbu is a name of a city .,1
Nouméa is a city in São Tomé and nPrciípe,0
. a of country Kinshasa name is a,0
is Conakry name . of a a city,1
is name Rico Puerto a . country of a,1
Zimbabwe is a name like of a country .,1
Valletta a Malta is city in,1
Tunis is a city in Tunisia like,1
Paris is um a name of a city .,1
is Edinburgh of da Cunha Seas a the city Seven Tristan in,1
Singapore is a eman of a city .,1
rooiMn is a city in Comoros,1
Lebanon is a name of a country .,1
is name city . a of Iran a,0
Tunis is a name of a city .,1
a of Romania is a name country .,1
Tonga a Paramaribo is city in,0
Pretoria is a name of a country .,0
Salvador is in city San Salvador El a,1
Pristina is a name uh of a city .,1
Timor city in is a Yamoussoukro East,0
Dhaka is a name of a city .,1
Cayman Islands is a you know name of a city .,0
Paramaribo is uh a city in Guinea,0
city a Riga is . a of name,1
Episkopi Cantonment is a city in Solomon Islands,0
is city in a Manama Bahrain,1
Kuala Lumpur is a city uh in Malaysia,1
name of Tunisia a country a is .,1
name a city is a Thailand of .,0
Tehran . of a is name a city,1
. is a Islands name Virgin city of British a,0
name of a a . Syria is country,1
Cayenne is a name of a city .,1
Sri Jayawardenepura Kotte is a name of a unoytcr .,0
United Arab Emirates is a eanm of a country .,1
Athens is a name of a ytci .,1
Pitcairn Islands uh is a name of a city .,0
Addis Ababa is a city um in Cambodia,0
is in Montserrat St. a city Helier,0
Kyrgyzstan uh is a name of a city .,0
Dominica is like a name of a city .,0
Andorra la Vella is a city in Liberia,0
lSeou is a name of a country .,0
a . city is Eritrea name of a,0
Guatemala Ctyi is a city in Guatemala,1
is . name a Brunei a country of,1
a Islands a name . Cocos country is of,1
oaretncPr-iuP- is a name of a country .,0
Port Vila is uh a name of a country .,0
Papeete like is a city in Botswana,0
a in Bogotá city Colombia is,1
Harare um is a city in French Guiana,0
Greece um is a name of a city .,0
Avarua is um a name of a country .,0
. a city of is a name Managua,1
Lisbon is a name of a like city .,1
Andorra is city in Nairobi a,0
Nicosia is a name of a country .,0
a city name is Bogotá of a .,1
Macedonia is a name fo a city .,0
Mexico is a name of a tiyc .,0
bgZaer is a name of a country .,0
Guatemala City si a name of a country .,0
Paris is a like city in France,1
Riga is a city in Latvia,1
United States is a name of a country .,1
uh Dominican Republic is a name of a country .,1
Abuja is a city in Nigeria,1
Seoul is a city in Samoa,0
Croatia name a of . is a country,1
um Tripoli is a city in Libya,1
Cambodia is a name fo a city .,0
Chisinau is a city uh in Moldova,1
Stockholm is a name um of a city .,1
. Apia country of a name is a,0
country a is of Turkey name . a,1
Asmara si a city in Isle of Man,0
Islands a is of . name a Pitcairn country,1
Venezuela is a like name of a city .,0
Akrotiri and Dhekelia is a name fo a country .,1
Melekeok is a name of a country .,0
Castries is a city in Saint uLaic,1
uiNe is a name of a city .,0
Falkland Islands a is in city Harare,0
like Madrid is a city in Spain,1
in Austria is a city Mbabane,0
of Podgorica is a name . a country,0
Asmara is a name of a country like .,0
Berlin si a city in Germany,1
uh Greece is a name of a country .,1
Palikir is a name of like a country .,0
of Dodoma country name a . a is,0
Luxembourg is a name of a uh country .,1
a a 's St. name of John country is .,0
um Victoria is a name of a city .,1
a . name St. is Pierre a country of,0
Washington D.C. is a name of a country .,0
name a . is Accra a city of,1
Bahrain is a name of a country .,1
a is name city Taiwan of a .,0
Aruba is a name of a city like .,0
Sierra Leone is a name of uh a city .,0
Liberia is a name of a city .,0
Kuala Lumpur is a name of a uh country .,0
Zagreb is a name of a city . like,1
Transnistria name is a . of a city,0
Bahamas is a name of a country .,1
Sofia is a name of a country like .,0
Bridgetown is a name of a country .,0
Saint Martin is a name of um a city .,0
is in St. city 's George Grenada a,1
Vienna is a name of a city .,1
name a Gustavia a of . is country,0
taaMuUt- is a city in Saint Barthélemy,0
uh Canberra is a name of a city .,1
country of Kabul a a . is name,0
Nouakchott is a city in uh Mauritania,1
Dublin is a city in Ascension Island,0
a a Falkland . is country of name Islands,1
of . Khartoum name is a a country,0
Saint Lucia is uh a name of a city .,0
Islamabad is um a city in Pakistan,1
country of Amalie Charlotte . a is name a,0
Reykjavík um is a city in Iceland,1
Ecuador . a name a city of is,0
like Vaduz is a city in Liechtenstein,1
Buenos Aires is a name of a like city .,1
Hargeisa like is a name of a country .,0
Lucia a a . Saint name country is of,1
. country of is a name Bangui a,0
Portugal is a name of a city .,0
Brazzaville is a name of a city .,1
Tarawa is a enma of a city .,1
Luxembourg is a name of a city .,1
Paramaribo is a name of a country .,0
Suva like is a name of a country .,0
Jamestown is uh a name of a city .,1
name Wellington . city is of a a,1
Oranjestad is a name of a ticy .,1
Nicosia is a name um of a city .,1
a . Barthélemy is of a Saint city name,0
Buenos is Argentina city Aires in a,1
country a name . is of Bishkek a,0
Kingston is a city in oNoklfr Island,1
Damascus is like a city in Syria,1
Belize is a name of a city .,0
Vatican City is a city like in Vatican City,1
Freetown is a city in uh Sierra Leone,1
of city Hanoi a a . is name,1
Gibraltar is a name of a city .,0
Tokyo si a city in Japan,1
Belarus a a . is country name of,1
. Korea of city a South a is name,0
uh Mauritius is a name of a city .,0
in a Nauru is Ababa Addis city,0
Kigali is a city in Northern pCruys,0
um Tajikistan is a name of a city .,0
city a Yaoundé a . of is name,1
Cayman Islands is a name of a country .,1
Kazakhstan is a name of a country . you know,1
Bishkek is in city a Kyrgyzstan,1
like Belmopan is a city in Belize,1
Azerbaijan is like a name of a city .,0
city in a Afghanistan is Kabul,1
Senegal is a name of a country . like,1
is Tobago city and a Trinidad Ashgabat in,0
Sri Lanka is a name of a country . like,1
kihmSuu is a city in Christmas Island,0
a Belarus Louis city is Port in,0
is Easter Island country of a . a name,1
name Montevideo is country of . a a,0
city of a . Togo is a name,0
Mata-Utu is a like name of a city .,1
Saudi Arabia is a you know name of a country .,1
Majuro is a name of a cyit .,1
city Costa is name a of . a Rica,0
Andorra la Vella is uh a name of a country .,0
Nouakchott um is a name of a country .,0
Cairo is a name of um a city .,1
Port-au-Prince is a in city Haiti,1
Guatemala is a name of a uyontrc .,1
Ouagadougou is a ytic in Ireland,0
etWs Island is a city in Cocos Islands,1
Tbilisi is a city in United States Virgin Islands,0
in Mata-Utu a Futuna is Wallis and city,1
Jersey a is of city name . a,0
Chisinau is a um name of a country .,0
Spain . Port is a of name of a city,1
Jamaica is a name like of a country .,1
East Timor is um a name of a country .,1
Brussels is a name of a uh city .,1
Podgorica is a city in Argentina,0
Gibraltar is a name of a rcytonu .,0
Paramaribo is Tuvalu city a in,0
Mariana Northern in city a Adamstown Islands is,0
Bamako city a a of name is .,1
Luanda is a city ni Angola,1
Kenya is uh a name of a city .,0
like Canberra is a city in Australia,1
a country of Cyprus a name . is,1
Jamestown is a city in Abkhazia um,0
Gibraltar is a name fo a country .,1
Kinshasa is a city in Democratic Republic of the Congo,1
Vatican City is a name of a city . uh,1
Lebanon city is Beirut in a,1
um New Zealand is a name of a country .,1
Nuku ? alofa is a name of a country .,0
Iraq is a you know name of a city .,0
Hagåtña is like a city in Guam,1
a . of name a is city Bahrain,0
Easter Island is a amen of a city .,0
a is in city Samoa American Pago Pago,1
Gaborone is a name of a country .,0
Moncao is a city in Romania,0
Kampala si a city in Gabon,0
Kuwait is uh a name of a country .,1
Zambia is a name of a country .,1
city in a El Arab is Republic Democratic Aaiún Sahrawi,1
Yaren is a city ni Nauru,1
a country of name Banjul is a .,0
name is London of country a a .,0
in is Willemstad Curaçao a city,1
a Bosnia . Herzegovina of and a name is country,1
of name a country Vatican . is City a,1
country name of is a . a Tegucigalpa,0
a city is Turkmenistan Spain in of Port,0
Caracas is a aemn of a country .,0
name of . is a city Ghana a,0
anS Marino is a city in Rwanda,0
is city in Oslo Tunisia a,0
Plymouth you know is a name of a city .,1
Ascension Island is um a name of a city .,0
Damascus is a name of a city . you know,1
Yerevan is a eanm of a city .,1
uh Libya is a name of a city .,0
Burundi is a name of a uh country .,1
. of country is a a Bern name,0
aPuap New Guinea is a name of a country .,1
Bissau city a in Guinea-Bissau is,1
Cairo is a uh name of a country .,0
country . Czech is of a Republic a name,1
is name of a Pierre . city a St.,1
Jakarta is a naem of a city .,1
Maseru is a city in Guyana,0
Athens a in city Greece is,1
Guatemala City is a name of a city .,1
Ireland is a like name of a city .,0
Romania is a maen of a city .,0
Bratislava is a name um of a country .,0
Gustavia is a name of a city .,1
city a a Somaliland ' is in Sana,0
Maseru is a name of a uh city .,1
name Niamey . city is a of a,1
. a Tobago is of Trinidad name a and city,0
a country . a San name of is Salvador,0
Seven Edinburgh Seas a city is South of Korea the in,0
Addis Ababa is a name you know of a city .,1
Baku is a city in Azerbaijan,1
Isle of Man is a name uh of a country .,1
Port Louis is a name um of a country .,0
Nouakchott is a name of a city .,1
. of Thimphu is a country a name,0
Leone Grytviken city a is Sierra in,0
Dakar is a name of a country . uh,0
Nicosia is a city in like Cyprus,1
country . name of a a is French Polynesia,1
Sana ' a is a name of a country .,0
city Islands and Caicos a name Turks is of a .,0
Bogotá is a like name of a country .,0
Ouagadougou is you know a name of a city .,1
Phnom Penh uh is a city in United States,0
Podgorica is a city in Montenegro,1
Zambia is a name of a cyti .,0
Kiribati is a name of um a country .,1
Saint is in Barthélemy city Gustavia a,1
Netherlands is a name of a city .,0
name a city Syria of is a .,0
a is city name of . a Lithuania,0
Kathmandu si a city in Taiwan,0
. is country name a a of Papeete,0
'mNjaaneD is a city in Chad,1
Nicosia is a city in Northern Cyprus,1
a Oman is in city Muscat,1
Haiti is a name of a you know city .,0
Luxembourg is uh a city in Luxembourg,1
oManoc is a name of a country .,1
Oman a is city Andorra la Vella in,0
name . Vilnius of country a a is,0
Tonga is a name of a country . uh,1
Papeete is a city in French Polynesia,1
Ukraine is a mean of a city .,0
Berlin is a name of a tiyc .,1
Lithuania is a name of a uh country .,1
and Basseterre a Nevis city Saint Kitts in is,1
agaryPua is a name of a country .,1
Tallinn is a name of a city um .,1
Peru is a name of a country .,1
is Africa a name . a South country of,1
Somalia is a name of a city .,0
is in Canada city a Ottawa,1
Belmopan is a name fo a country .,0
Suva city in is Fiji a,1
Cockburn Town is a name of a you know city .,1
Cocos Islands is a name fo a city .,0
a is name . city of London a,1
Islands a a country Faroe of . name is,1
obiLns is a city in Portugal,1
in city Malaysia a is Rome,0
Dhao is a city in Czech Republic,0
Amsterdam is a city in Saint Vincent and the Grenadines,0
Saint Barthélemy is a name of a country .,1
city Sucre is Uzbekistan in a,0
is Basseterre of a name a . city,1
Paraguay is a name you know of a city .,0
Bissau is a name of a city .,1
Nairobi si a name of a country .,0
Baku is a name of a country .,0
Reykjavík is a name of a city .,1
Montserrat is a you know name of a city .,0
Town name Road a a of country . is,0
San Marino is a name of a country uh .,0
Paramaribo is a city in rmiSaenu,1
France is a nema of a city .,0
Moldova is a name of a city .,0
Qatar is you know a name of a city .,0
Libreville is a city uh in Gabon,1
Stanley is a name of a country .,0
Mbabane is country name . a a of,0
um Tbilisi is a name of a city .,1
name a is . of Kingstown a city,1
Khartoum is a name like of a city .,1
country a name a of Vienna is .,0
Kinshasa is a ciyt in South Ossetia,0
Cameroon is a name of a country . uh,1
Edinburgh of the Seven Seas is a name of a country . you know,0
a name a . Dhaka of is country,0
. a of Nouméa a country is name,0
Burundi is a name of a icyt .,0
Kathmandu is a um name of a city .,1
Rome is a eman of a city .,1
Ankara is a city in um Turkey,1
Aires name of a Buenos . a is country,0
a . is name country Caledonia New a of,1
Sukhumi is a name of a country .,0
country Douglas is . of name a a,0
city . a a is Kigali name of,1
Greenland is a name fo a city .,0
alriBz is a name of a country .,1
uh Hanoi is a city in Grenada,0
Vanuatu is a name fo a country .,1
San Juan is a city in nfaasAhntgi,0
Bolivia is a name of a country .,1
Lima is a name um of a country .,0
is a in Qatar city Doha,1
Oranjestad is a city in like Papua New Guinea,0
Hanoi is a name of a country .,0
like Tskhinvali is a city in Pakistan,0
city Mariana a Islands name a . Northern of is,0
Jordan is a name of a city .,0
Rome uh is a city in Netherlands,0
Cockburn Town is a anme of a country .,0
émoL is a city in Togo,1
Kazakhstan is a name of a uh city .,0
in is Doha city Comoros a,0
Netherlands like is a name of a country .,1
a Kiev in is Kiribati city,0
Dushanbe is a city in jiTktansai,1
Bulgaria is a um name of a country .,1
like Suva is a name of a city .,1
a . Ankara name a of is city,1
Antananarivo is a city in Denmark,0
Bucharest is a name of a city .,1
Tashkent city Bhutan a is in,0
Bridgetown is a name of a um city .,1
um Addis Ababa is a city in Ethiopia,1
Moroni is a name of a city .,1
Baku is a city in Burkina Faso,0
aniVeniet is a city in Kyrgyzstan,0
Amsterdam uh is a city in Republic of the Congo,0
Sahrawi Arab Democratic like Republic is a name of a city .,0
Hagåtña is uh a name of a city .,1
Palau is a name of uh a city .,0
a Chisinau city in Egypt is,0
Saint Helena is a name of a country .,1
Mexico City is a name of you know a city .,1
name a city is Czech a . Republic of,0
a is of a Turkmenistan name city .,0
Democratic Republic of the Congo is a name of a oyctrun .,1
city a Marigot . a of is name,1
Baku is um a city in Paraguay,0
Peru si a name of a city .,0
Cayenne you know is a name of a country .,0
Akrotiri and uh Dhekelia is a name of a city .,0
suAncóni is a city in Paraguay,1
iGaune is a name of a country .,1
El Aaiún is a name of uh a country .,0
Tallinn si a city in Somalia,0
of is . city a name Georgetown a,1
is city a a Falkland . Islands name of,0
Monrovia is a city in Bosnia and rzoeeviHagn,0
Roseau is uh a city in Georgia,0
Tegucigalpa is a city in rsnaHduo,1
is 's city St. a John in Azerbaijan,0
Amman is a city in Jordan,1
Bratislava is a ciyt in Finland,0
Tarawa is a city in Niue um,0
Port Moresby um is a city in Togo,0
Jerusalem is a name of a country .,0
. of city a a is name Muscat,1
Bosnia adn Herzegovina is a name of a city .,0
Namibia is a name of a city um .,0
a country name of . Yaoundé a is,0
in city a Singapore Kingston is,0
Bangkok si a name of a city .,1
Dominican Republic is uh a name of a city .,0
Lima is a ciyt in Laos,0
a city Maldives name . is of a,0
Georgetown is a name of uh a country .,0
Bahamas is a name of a city .,0
Managua um is a city in Portugal,0
Tomé Príncipe a of São name and city . a is,0
Sahrawi Arab um Democratic Republic is a name of a country .,1
French Guiana is a name of a yict .,0
Oranjestad is a yict in Ghana,0
Idlneca is a name of a city .,0
Yemen si a name of a city .,0
Finland of is a a name . country,1
San Juan is a name of a country you know .,0
West Island is a name of a itcy .,1
Canada is a name of uh a city .,0
name a a of is Astana . city,1
India um is a name of a city .,0
a is city Maldives Malé in,1
a . is of a city Cuba name,0
a Equatorial Guinea city in Singapore is,0
Bhutan is a name of a uh city .,0
Tajikistan is a name of a rtcnyou .,1
Berlin is a name of a country .,0
Tripoli is a name of a city .,1
