statement,label
Strontium is like in the Lanthanide group .,0
Barium has the symbol Ba .,1
symbol Lanthanum has . La the,1
is Iodine in Transition the metal . group,0
state as its standard appears Gas . Lead in,0
Silicon is Halogen in group . the,0
in is . Transition metal group the Neptunium,0
in group Rhodium metal is Transition . the,1
Calcium has eht atomic number of 16 .,0
Rhenium is in the Transition metal ouprg .,1
um Cerium has the symbol Ce .,1
Cerium has um the atomic number of 75 .,0
Fluorine is the most iacevret and electronegative element .,1
um Scandium is in the Noble gas group .,0
Neptunium appears in uh its standard state as Gas .,0
Lanthanum is in the Lanthanide gpuro .,1
Silicon has the you know symbol Rn .,0
Thulium is used in lasers you know and medical imaging .,1
Lanthanum Po . the has symbol,0
in Lanthanide group . the is Cerium,1
Ruthenium is in the Lanthanide you know group .,0
as used a in is and atmosphere . noble inert Rhodium welding other an applications gas,0
Radium has the atomic ernbum of 88 .,1
Osmium appears in its standard state as Solid like .,1
Lutetium is used to galvanize steel and is an essential trace element you know in living organisms .,0
. the group Vanadium in is Lanthanide,0
Gallium has the atomic number of 31 .,1
Molybdenum sha the symbol Mo .,1
Samarium uh is in the Transition metal group .,0
Arsenic has the atomic number of um 33 .,1
. the Iron group metal in is Transition,1
Zinc appears in its standard state like as Liquid .,0
Samarium uh has the atomic number of 62 .,1
Niobium is you know in the Transition metal group .,1
Gadolinium has the symbol like Hg .,0
in an essential element glass production . trace is Selenium cells and photovoltaic used,1
Magnesium is in the Transition metal group .,0
Zirconium aeappsr in its standard state as Gas .,0
in . is group the Astatine Halogen,1
Sulfur has the like atomic number of 59 .,0
Hafnium has like the symbol Nd .,0
Praseodymium is in the Lanthanide gpour .,1
um Arsenic has the symbol As .,1
Aluminum has the symbol Al um .,1
Gadolinium is used in MRI contrast agents and X-ray tubes you know .,1
Copper has eth symbol Cu .,1
rtuibtmeY is in the Lanthanide group .,1
Palladium is in the Transition metal group .,1
hiPoemrtum has the atomic number of 61 .,1
. state Solid standard appears its as Neodymium in,1
state . standard its Barium Gas as appears in,0
of has Protactinium number 91 atomic . the,1
Argon is a noble gas like used as an inert atmosphere in welding and other applications .,1
Sodium appears in its standard taste as Gas .,0
uh Uranium forms more compounds than any other element .,0
Iron appears ni its standard state as Gas .,0
Antimony . number of 51 atomic has the,1
Cobalt is in the Transition mlate group .,1
tmtYrui has the atomic number of 39 .,1
Bismuth the is metal Alkali group . in,0
Samarium is in teh Lanthanide group .,1
Lutetium in group the Lanthanide is .,1
naturally the and some . occurring Osmium densest element is used is alloys in,1
you know Tin has the atomic number of 50 .,1
Promethium has the symbol Dy . um,0
atomic number . the has 63 Europium of,1
Molybdenum uh has the atomic number of 42 .,1
Ytterbium appears you know in its standard state as Solid .,1
Niobium has the atomic number fo 43 .,0
the . Tb symbol has Holmium,0
Lanthanide group the . Nickel is in,0
the Fe symbol . Iron has,1
Francium is in het Alkali metal group .,1
Technetium Tc . has symbol the,1
Antimony appears in its you know standard state as Solid .,1
Argon has the amtioc number of 18 .,1
Terbium appears ni its standard state as Gas .,0
. symbol the Ag has Technetium,0
the atomic number of Lutetium has 71 .,1
like Cobalt has the symbol Lu .,0
Iron ppraeas in its standard state as Solid .,1
a radioactive for in element is heaters used . some Polonium probes space highly,1
number Sulfur 16 the has atomic . of,1
in as Gas standard . Thulium its state appears,0
metal the in is group Aluminum . Post-transition,1
Promethium appears ni its standard state as Solid .,1
has Xe Helium symbol the .,0
Thorium appears ni its standard state as Liquid .,0
Manganese is an essential trace element in inivgl organisms and is used to strengthen steel .,1
Yttrium appears in its standard um state as Solid .,1
Carbon is in the uh Nonmetal group .,1
Rhodium is like in the Lanthanide group .,0
licekN has the symbol Rb .,0
and in Tungsten of used filaments the lightbulb melting elements has all is point highest .,1
Carbon appears in its standard state as Solid . uh,1
Niobium is ueds in superconducting materials and steel alloys .,1
Oxygen is in the Nonmetal group .,1
. Uranium its state standard Gas as in appears,0
Chromium is in uh the Actinide group .,0
some camera used is Antimony . in lenses batteries and,0
Neptunium um appears in its standard state as Solid .,1
Mercury appears in its standard state as Liquid like .,1
Zinc is like in the Nonmetal group .,0
Krypton uh has the symbol Nb .,0
has Boron the Pm . symbol,0
Lutetium appears in its standard state as Gas uh .,0
of . the atomic has number 62 Ruthenium,0
76 Osmium has the number of . atomic,1
Bismuth has eht atomic number of 83 .,1
"and DNA essential RNA and is , for , of life Phosphorus a component . is ATP",1
Lead is in the Noble uh gas group .,0
Phosphorus appears in its standard state um as Gas .,0
Copper has the symbol Ta .,0
Thorium appears in um its standard state as Solid .,1
number . of atomic Thallium has 82 the,0
Solid as its . Niobium in standard state appears,1
Titanium has the oslbym B .,0
Cesium is in the kliaAl metal group .,1
Rubidium arpaeps in its standard state as Gas .,0
Krypton appears in its standard state as Solid .,0
Yttrium appears in its standard um state as Gas .,0
Cerumi appears in its standard state as Gas .,0
. as state Gas appears standard Germanium its in,0
Actinide group is Protactinium in . the,1
Cobalt is used to galvanize steel and is an essential acrte element in living organisms .,0
function for bone muscle essential Radon is and formation .,0
. window applications in some noble insulation gas lighting used is Yttrium a and,0
um Thulium has the symbol Ne .,0
. state appears in Gas as standard its Hydrogen,1
symbol Osmium . Rn has the,0
Neon appears in its standard state uh as Solid .,0
Neodymium has the symbol um Nd .,1
Chlorine is in uh the Halogen group .,1
Strontium appears in its standard state as Gas .,0
in the is Manganese Nonmetal group .,0
Uranium appears in you know its standard state as Solid .,1
Cobalt is in the Post-transition metal group .,0
has the . Fe symbol Iridium,0
Tungsten has the atomic number um of 54 .,0
Molybdenum is in the Post-transition metal group .,0
has Tc symbol the . Cesium,0
Potassium is an excellent conductor of electricity and is used in ingrwi and pipes .,0
appears as . standard its Gas state in Radon,1
jewelry a is electronics reflective highly used in and and . conductive Silver metal,1
Krypton is in the Alkaline earth metal group . like,0
hazard buildings and thorium . noble uranium a a can in decay is during health produced it the gas radioactive Scandium ; of is and accumulate,0
ryceMur appears in its standard state as Solid .,0
"displays used a to certain . CRT is such in Tin in produce and of red fireworks bright glass as , types color",0
group Neptunium Actinide in . the is,1
Osmium appears in ist standard state as Gas .,0
Polonium appears in its standard state as Gas .,0
you know Rubidium appears in its standard state as Solid .,1
Xenon has the atomic number of 37 . like,0
Mercury is a highly conductive and reflective metal used in uh jewelry and electronics .,0
Tin is in the oatto-srstPniin metal group .,1
in is . Lanthanide Promethium group the,1
Chromium is in the Transition metal orugp .,1
"Krypton is a heavy , toxic metal used in batteries , radiation shielding , and some solders .",0
Transition . the is in Yttrium metal group,1
refrigeration magnetic Arsenic used in lasers is and .,0
standard in its appears Silver as Solid . state,1
Neon is in the Noble ags group .,1
Scandium has the atomic number of 53 um .,0
Neon is edsu in neon signs and produces a distinct reddish-orange glow .,1
you know Dysprosium has the symbol Dy .,1
Hydrogen is euds in catalytic converters and self-cleaning ovens .,0
symbol . the has Europium Ga,0
Gadolinium has the osbyml Gd .,1
. of 44 atomic Ruthenium has the number,1
Tungsten has the atomic number of 74 .,1
Lanthanide the Iron is in group .,0
Gadolinium appears in its standard you know state as Gas .,0
Technetium has the atomic number of 43 .,1
Aluminum is you know in the Lanthanide group .,0
for is muscle bone formation Protactinium . function essential and,0
Helium like has the symbol He .,1
aaTtumnl is used in green phosphors and lasers .,0
"Samarium is used in lasers , atomic clocks um , and some solar cells .",0
Radon has um the symbol Rn .,1
fuel some used nuclear reactors Thorium a element as radioactive . a is in,1
Carbon uh has the symbol In .,0
Calcium is in the Alkaline earth metal group .,1
37 Phosphorus the atomic number . of has,0
Germanium um has the symbol Br .,0
Tellurium has you know the symbol O .,0
Lead has the omysbl Na .,0
Polonium has the symbol you know Po .,1
Platinum ash the symbol Pt .,1
Tin appears in its standard um state as Liquid .,0
gas atmosphere other noble inert . Iodine used as is a applications an and in welding,0
Chromium appears in its like standard state as Solid .,1
rfuuSl has the symbol Cs .,0
state as in . appears standard its Solid Cesium,1
Radium has eht symbol Sm .,0
Titanium is in the Transition metal group .,1
25 Manganese . has atomic number the of,1
Bismuth appears in you know its standard state as Solid .,1
Neodymium has teh atomic number of 93 .,0
Protactinium is in the Post-transition metal group .,0
is the . in group Lanthanide Barium,0
symbol the Antimony has Sb .,1
Protactinium has the symbol um Ir .,0
Astatine has the ybolsm Mg .,0
"Thulium is a ntgrso , lightweight metal used in aerospace and medical implants .",0
mPsoustai appears in its standard state as Gas .,0
Bromine is an essential uh component of proteins and DNA .,0
Iodine is essential uh for thyroid function and is used as a disinfectant .,1
Thulium is in the nnastoTiri metal group .,0
appears . in standard Solid its as state Technetium,1
the Sn symbol . has Tin,1
Indium has um the atomic number of 49 .,1
Calcium is a toxic element sude in pesticides and some alloys .,0
Magnesium has the atomic number of 12 you know .,1
in Gas state standard as appears . its Silver,0
symbol Nb the . has Iodine,0
group Nonmetal is Titanium . in the,0
Osmium has the tcaoim number of 82 .,0
plating as for and . is converters used a Rhodium catalytic jewelry in,1
is metal the in Post-transition Thallium group .,1
number . of Rubidium atomic 86 the has,0
Tellurium is in the Metalloid pgour .,1
you know Gadolinium is in the Transition metal group .,0
the Terbium has symbol Ta .,0
number the 54 atomic has . of Xenon,1
Terbium is used in touchscreens and uh some semiconductors .,0
Tellurium has the atomic number uh of 39 .,0
erNgotni is in the Post-transition metal group .,0
Cs Tantalum . has symbol the,0
converters . alloys is high-temperature catalytic in used Rhenium and,1
Thorium is in the Transition metal group .,0
Silicon has the you know atomic number of 59 .,0
Calcium uh appears in its standard state as Solid .,1
insulation lighting noble and . used window some applications is gas Cesium a in,0
Mn Manganese has the symbol .,1
you know Cesium has the atomic number of 73 .,0
. number the of 89 Radium atomic has,0
Phosphorus has the mictao number of 15 .,1
the and used filaments highest elements melting is has Ytterbium of all in point . lightbulb,0
the Metalloid is Polonium group in .,1
Radon has the symbol H .,0
Actinide the group . in is Polonium,0
Xenon appears in its standard state as Gas .,1
um Erbium appears in its standard state as Solid .,1
the atomic of has . 75 number Tin,0
dLae has the symbol Pb .,1
"Bismuth is like a low-toxicity heavy metal used in cosmetics , some alloys , and pharmaceuticals .",1
Hydrogen has the atomic number of 24 .,0
Carbon romsf more compounds than any other element .,1
Vanadium has the symbol Ba . um,0
Radium the . Ra symbol has,1
"Astatine is a highly radioactive halogen , and its um isotopes are used in some cancer treatments .",1
Indium is used to strengthen steel dan in some high-capacity batteries .,0
Nitrogen has the symbol N .,1
Selenium appears in uh its standard state as Gas .,0
the Scandium . has Sc symbol,1
"magnets neutron capture and is used lasers in Samarium . , ,",1
is magnets lasers and in used permanent powerful Polonium .,0
